symbol,time,open_time,score,grade,tf,change_24h,entry,mfe12,mae12,ret12,atr_exp,bar_chg_pct,breakout_pct,ema_aligned,fractal_break,is_late,rsi_raw,rsi_zone,sar_trend,taker_buy,vol_ratio,vs_btc_pct
DOGEUSDT,2026-09-08 18:40,1788882000000,58.95,watch,15m,1.638,0.09058,0.32,-0.044,-0.044,0.0,0.5886,0.0,0,0.4175,0,62.181,0.7766,0.4985,0.0,0.0,0.0
DOGEUSDT,2026-09-09 03:10,1788912600000,59.5,watch,15m,-0.176,0.09091,-0.253,-0.638,-0.616,0.0,0.9662,0.0,0,0.4271,0,66.334,0.8953,0.3718,0.0,0.0,0.0
DOGEUSDT,2026-09-11 15:35,1789130100000,78.01,late,5m,0.509,0.08494,-0.235,-0.765,-0.283,0.0,1.0108,0.0,0,0.65,1,77.615,1.0,0.6216,0.0,0.0,0.0
DOGEUSDT,2026-09-11 16:45,1789134300000,90.7,strong,1h,2.586,0.08609,0.627,-0.046,0.337,0.0,1.0683,0.0,0,1.0,0,65.521,0.872,0.8805,0.0,0.0,0.0
DOGEUSDT,2026-09-11 17:15,1789136100000,94.31,strong,1h,3.583,0.08672,-0.45,-0.992,-0.507,0.0,-0.8007,0.0,0,1.0,0,65.02,0.8577,1.0,0.0,0.0,0.0
DOGEUSDT,2026-09-11 17:45,1789137900000,89.49,strong,1h,3.177,0.08638,0.266,-0.116,-0.058,0.0,-1.1897,0.0,0,1.0,0,62.496,0.7856,0.9447,0.0,0.0,0.0
DOGEUSDT,2026-09-11 18:15,1789139700000,85.68,strong,1h,3.354,0.08628,-0.892,-1.518,-1.484,0.0,-0.2659,0.0,0,1.0,0,61.541,0.7583,0.8669,0.0,0.0,0.0
DOGEUSDT,2026-09-11 18:45,1789141500000,87.64,strong,1h,3.191,0.08633,-0.521,-0.973,-0.718,0.0,-0.2081,0.0,0,1.0,0,62.925,0.7978,0.878,0.0,0.0,0.0
DOTUSDT,2026-09-01 09:25,1788243900000,61.89,watch,5m,4.096,0.864,1.505,0.81,1.042,0.0,0.5821,0.0,0,0.5263,0,71.923,1.0,0.2496,0.0,0.0,0.0
DOTUSDT,2026-09-01 09:55,1788245700000,71.57,strong,1h,5.193,0.871,0.0,-0.23,-0.23,0.0,1.9906,0.0,0,0.5807,0,66.929,0.9123,0.5874,0.0,0.0,0.0
DOTUSDT,2026-09-01 10:25,1788247500000,74.17,strong,1h,5.181,0.873,-1.604,-2.291,-2.176,0.0,0.2296,0.0,0,0.6969,0,67.814,0.9375,0.5498,0.0,0.0,0.0
DOTUSDT,2026-09-01 10:55,1788249300000,66.39,watch,1h,4.447,0.869,-1.381,-1.726,-1.611,0.0,-0.2296,0.0,0,0.4646,0,65.848,0.8814,0.5577,0.0,0.0,0.0
DOTUSDT,2026-09-01 13:25,1788258300000,62.02,watch,5m,4.458,0.867,0.0,-0.231,-0.231,0.0,0.1155,0.0,0,0.5834,0,67.616,0.9319,0.2904,0.0,0.0,0.0
DOTUSDT,2026-09-01 14:40,1788262800000,60.38,watch,5m,5.562,0.873,-1.489,-1.833,-1.604,0.0,0.2296,0.0,0,0.4624,0,71.368,1.0,0.252,0.0,0.0,0.0
DOTUSDT,2026-09-01 20:30,1788283800000,69.79,watch,5m,5.663,0.877,-0.684,-1.368,-1.254,0.0,0.9206,0.0,0,0.6351,0,68.608,0.9602,0.443,0.0,0.0,0.0
DOTUSDT,2026-09-01 22:25,1788290700000,59.1,watch,5m,4.893,0.879,-0.683,-0.91,-0.91,0.0,0.5721,0.0,0,0.3436,0,64.018,0.8291,0.4955,0.0,0.0,0.0
DOTUSDT,2026-09-02 05:25,1788315900000,65.43,watch,5m,3.404,0.881,1.135,0.795,0.908,0.0,0.5708,0.0,0,0.5161,0,68.148,0.9471,0.4186,0.0,0.0,0.0
DOTUSDT,2026-09-02 06:20,1788319200000,65.51,watch,1h,4.23,0.887,-0.225,-0.676,-0.225,0.0,1.2557,0.0,0,0.2834,0,65.175,0.8621,0.6839,0.0,0.0,0.0
DOTUSDT,2026-09-02 06:50,1788321000000,62.78,watch,1h,3.263,0.886,0.79,0.451,0.564,0.0,1.1416,0.0,0,0.2268,0,64.698,0.8485,0.6621,0.0,0.0,0.0
DOTUSDT,2026-09-02 07:20,1788322800000,58.13,watch,1h,3.388,0.885,0.113,-0.226,0.0,0.0,-0.2255,0.0,0,0.1701,0,63.489,0.814,0.6092,0.0,0.0,0.0
DOTUSDT,2026-09-02 07:50,1788324600000,75.61,strong,1h,4.577,0.891,-1.347,-1.796,-1.684,0.0,0.451,0.0,0,0.5102,0,67.342,0.9241,0.7398,0.0,0.0,0.0
DOTUSDT,2026-09-02 23:00,1788379200000,63.47,watch,1h,-0.802,0.866,-0.462,-0.693,-0.693,0.0,0.5807,0.0,0,0.7026,0,55.36,0.5817,0.6467,0.0,0.0,0.0
DOTUSDT,2026-09-03 00:20,1788384000000,59.63,watch,1h,0.348,0.865,-0.809,-1.04,-0.809,0.0,0.4646,0.0,0,0.644,0,54.397,0.5542,0.6104,0.0,0.0,0.0
DOTUSDT,2026-09-03 04:25,1788398700000,74.13,strong,5m,0.923,0.875,0.114,-0.229,0.0,0.0,0.5747,0.0,0,0.7541,0,70.689,1.0,0.4366,0.0,0.0,0.0
DOTUSDT,2026-09-03 05:10,1788401400000,60.87,watch,1h,0.229,0.874,0.801,0.458,0.801,0.0,0.3444,0.0,0,0.3456,0,59.597,0.7028,0.6891,0.0,0.0,0.0
DOTUSDT,2026-09-03 05:40,1788403200000,91.06,strong,1h,0.568,0.885,-1.243,-1.582,-1.243,0.0,1.6073,0.0,0,0.9793,0,64.804,0.8516,0.9292,0.0,0.0,0.0
DOTUSDT,2026-09-03 06:10,1788405000000,76.31,strong,1h,0.0,0.881,-0.681,-1.135,-1.022,0.0,-0.2265,0.0,0,0.7488,0,62.04,0.7726,0.7625,0.0,0.0,0.0
DOTUSDT,2026-09-03 17:55,1788447300000,64.15,watch,15m,5.444,0.891,0.449,0.112,0.224,0.0,1.1351,0.0,0,0.453,0,65.634,0.8753,0.5091,0.0,0.0,0.0
DOTUSDT,2026-09-03 18:35,1788449700000,58.74,watch,1h,4.829,0.89,-0.225,-0.449,-0.337,0.0,-0.1122,0.0,0,0.4535,0,61.332,0.7524,0.4944,0.0,0.0,0.0
DOTUSDT,2026-09-03 22:25,1788463500000,62.9,watch,1h,4.895,0.9,-0.444,-0.778,-0.556,0.0,0.5587,0.0,0,0.2793,0,64.725,0.8493,0.6269,0.0,0.0,0.0
DOTUSDT,2026-09-04 21:50,1788547800000,60.82,watch,5m,-3.128,0.867,1.269,0.923,0.923,0.0,0.2312,0.0,0,0.5245,0,70.414,1.0,0.2204,0.0,0.0,0.0
DOTUSDT,2026-09-04 22:20,1788549600000,91.48,strong,15m,-2.227,0.878,-0.911,-1.139,-1.139,0.0,1.3857,0.0,0,0.9872,0,70.023,1.0,0.7657,0.0,0.0,0.0
DOTUSDT,2026-09-05 02:25,1788564300000,68.02,watch,5m,-0.45,0.884,1.018,0.566,0.905,0.0,0.5688,0.0,0,0.5721,0,70.621,1.0,0.392,0.0,0.0,0.0
DOTUSDT,2026-09-05 02:55,1788566100000,93.65,strong,1h,1.237,0.9,-0.667,-1.0,-0.889,0.0,3.4483,0.0,0,1.0,0,64.44,0.8411,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-05 03:25,1788567900000,75.38,strong,1h,0.45,0.892,0.897,0.448,0.785,0.0,-0.8889,0.0,0,0.6243,0,59.544,0.7013,0.9062,0.0,0.0,0.0
DOTUSDT,2026-09-05 03:55,1788569700000,75.43,strong,1h,0.564,0.892,1.794,1.121,1.345,0.0,-0.8889,0.0,0,0.6243,0,59.594,0.7027,0.9062,0.0,0.0,0.0
DOTUSDT,2026-09-05 04:25,1788571500000,90.7,strong,1h,2.043,0.899,0.0,-0.445,-0.334,0.0,0.8979,0.0,0,1.0,0,62.28,0.7794,0.9863,0.0,0.0,0.0
DOTUSDT,2026-09-05 04:55,1788573300000,93.0,strong,1h,2.727,0.904,-0.774,-0.996,-0.885,0.0,1.459,0.0,0,1.0,0,63.872,0.8249,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-05 05:25,1788575100000,77.71,strong,1h,2.166,0.896,0.0,-0.112,0.0,0.0,-0.885,0.0,0,0.8513,0,59.251,0.6929,0.8202,0.0,0.0,0.0
DOTUSDT,2026-09-05 05:55,1788576900000,77.94,strong,1h,1.818,0.896,-0.335,-0.558,-0.335,0.0,-0.885,0.0,0,0.8513,0,59.46,0.6989,0.8202,0.0,0.0,0.0
DOTUSDT,2026-09-05 08:50,1788587400000,59.07,watch,5m,3.806,0.9,1.667,1.111,1.333,0.0,0.7839,0.0,0,0.4484,0,68.985,0.971,0.2577,0.0,0.0,0.0
DOTUSDT,2026-09-05 09:20,1788589200000,65.57,watch,15m,4.258,0.906,0.552,0.221,0.331,0.0,0.1105,0.0,0,0.4454,0,69.237,0.9782,0.4373,0.0,0.0,0.0
DOTUSDT,2026-09-05 09:50,1788591000000,75.98,strong,15m,4.707,0.912,-0.548,-0.768,-0.548,0.0,0.1098,0.0,0,0.7795,0,73.723,1.0,0.4712,0.0,0.0,0.0
DOTUSDT,2026-09-05 10:20,1788592800000,60.69,watch,15m,4.124,0.909,-0.77,-1.1,-0.99,0.0,0.1101,0.0,0,0.6125,0,66.361,0.896,0.2726,0.0,0.0,0.0
DOTUSDT,2026-09-05 12:55,1788602100000,63.59,watch,1h,4.452,0.915,-0.546,-0.765,-0.656,0.0,1.3289,0.0,0,0.1645,0,62.822,0.7949,0.791,0.0,0.0,0.0
DOTUSDT,2026-09-05 15:35,1788611700000,69.55,late,5m,7.101,0.92,-0.543,-0.978,-0.978,0.0,0.8772,0.0,0,0.7166,1,79.694,1.0,0.3325,0.0,0.0,0.0
DOTUSDT,2026-09-06 04:40,1788658800000,58.8,watch,15m,3.219,0.93,0.0,-0.215,-0.215,0.0,0.7584,0.0,0,0.2703,0,70.585,1.0,0.3441,0.0,0.0,0.0
DOTUSDT,2026-09-06 05:30,1788661800000,58.34,watch,1h,4.129,0.933,-0.965,-1.179,-1.179,0.0,0.4306,0.0,0,0.2694,0,65.227,0.8636,0.4875,0.0,0.0,0.0
DOTUSDT,2026-09-06 09:55,1788677700000,59.99,watch,1h,2.848,0.939,0.532,0.319,0.426,0.0,0.7511,0.0,0,0.1603,0,70.127,1.0,0.4567,0.0,0.0,0.0
DOTUSDT,2026-09-06 10:40,1788680400000,60.16,watch,1h,3.638,0.94,0.851,-0.106,0.106,0.0,0.0,0.0,0,0.2137,0,72.226,1.0,0.4233,0.0,0.0,0.0
DOTUSDT,2026-09-06 11:10,1788682200000,92.0,late,1h,6.548,0.96,-1.562,-2.396,-1.562,0.0,1.9108,0.0,0,1.0,1,79.069,1.0,0.7714,0.0,0.0,0.0
DOTUSDT,2026-09-06 11:40,1788684000000,60.09,watch,1h,4.44,0.941,0.425,0.106,0.319,0.0,-0.1062,0.0,0,0.2671,0,70.744,1.0,0.3832,0.0,0.0,0.0
DOTUSDT,2026-09-06 12:10,1788685800000,64.39,watch,1h,4.767,0.945,0.317,-0.317,0.212,0.0,0.5319,0.0,0,0.4808,0,71.388,1.0,0.3535,0.0,0.0,0.0
DOTUSDT,2026-09-06 12:40,1788687600000,62.33,watch,1h,4.309,0.944,1.589,1.059,1.589,0.0,0.4255,0.0,0,0.4274,0,70.725,1.0,0.3327,0.0,0.0,0.0
DOTUSDT,2026-09-06 13:40,1788691200000,66.1,watch,15m,5.617,0.959,2.19,1.773,2.086,0.0,0.8412,0.0,0,0.6336,0,67.486,0.9282,0.3754,0.0,0.0,0.0
DOTUSDT,2026-09-06 14:10,1788693000000,72.34,strong,5m,7.726,0.976,1.434,0.922,1.025,0.0,0.2053,0.0,0,1.0,0,74.335,1.0,0.2096,0.0,0.0,0.0
DOTUSDT,2026-09-06 14:40,1788694800000,96.46,late,1h,8.177,0.979,0.613,-0.306,-0.204,0.0,0.7202,0.0,0,1.0,1,81.058,1.0,0.8989,0.0,0.0,0.0
DOTUSDT,2026-09-06 15:10,1788696600000,96.95,late,1h,8.71,0.986,-1.116,-1.724,-1.116,0.0,0.2033,0.0,0,1.0,1,82.42,1.0,0.9128,0.0,0.0,0.0
DOTUSDT,2026-09-06 15:40,1788698400000,90.79,late,1h,6.543,0.977,-0.409,-0.921,-0.614,0.0,-0.7114,0.0,0,1.0,1,75.711,1.0,0.7369,0.0,0.0,0.0
DOTUSDT,2026-09-06 16:10,1788700200000,82.09,strong,1h,6.557,0.975,-0.308,-0.615,-0.513,0.0,0.5155,0.0,0,1.0,0,72.072,1.0,0.4882,0.0,0.0,0.0
DOTUSDT,2026-09-06 16:40,1788702000000,79.27,strong,1h,6.12,0.971,-0.824,-1.442,-0.824,0.0,0.1031,0.0,0,1.0,0,71.462,1.0,0.4078,0.0,0.0,0.0
DOTUSDT,2026-09-06 19:25,1788711900000,66.04,watch,5m,6.491,0.968,-0.31,-0.93,-0.93,0.0,0.5192,0.0,0,0.7338,0,65.043,0.8584,0.3816,0.0,0.0,0.0
DOTUSDT,2026-09-07 00:30,1788730200000,61.4,watch,15m,6.311,0.977,-0.409,-0.614,-0.409,0.0,0.1025,0.0,0,0.4649,0,65.88,0.8823,0.414,0.0,0.0,0.0
DOTUSDT,2026-09-07 01:00,1788732000000,64.9,watch,1h,6.182,0.979,-0.204,-0.511,-0.409,0.0,-0.5081,0.0,0,0.3083,0,64.897,0.8542,0.6578,0.0,0.0,0.0
DOTUSDT,2026-09-07 01:40,1788734400000,58.9,watch,1h,6.08,0.977,0.0,-0.205,-0.205,0.0,-0.7114,0.0,0,0.2055,0,63.108,0.8031,0.6182,0.0,0.0,0.0
DOTUSDT,2026-09-07 03:05,1788739500000,65.36,watch,5m,7.634,0.987,2.938,1.925,2.026,0.0,0.5092,0.0,0,0.5118,0,72.592,1.0,0.3589,0.0,0.0,0.0
DOTUSDT,2026-09-07 03:35,1788741300000,100.0,strong,1h,10.749,1.02,-2.255,-2.745,-2.647,0.0,4.1879,0.0,0,1.0,0,74.15,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-07 04:05,1788743100000,95.3,strong,1h,9.101,1.007,-2.284,-2.582,-2.582,0.0,-1.7561,0.0,0,1.0,0,65.89,0.8826,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-07 04:35,1788744900000,67.31,watch,1h,7.235,0.993,0.504,-1.309,0.302,0.0,-3.122,0.0,0,0.355,0,60.578,0.7308,0.8343,0.0,0.0,0.0
DOTUSDT,2026-09-07 08:20,1788758400000,58.15,watch,5m,6.445,0.991,-1.413,-1.514,-1.413,0.0,0.4053,0.0,0,0.5097,0,66.459,0.8988,0.27,0.0,0.0,0.0
DOTUSDT,2026-09-07 13:50,1788778200000,71.95,strong,15m,2.899,0.994,-0.805,-1.308,-1.207,0.0,1.222,0.0,0,0.5595,0,66.56,0.9017,0.6256,0.0,0.0,0.0
DOTUSDT,2026-09-07 15:35,1788784500000,66.02,watch,5m,1.729,1.0,4.0,2.9,3.8,0.0,0.3009,0.0,0,0.3525,0,70.634,1.0,0.4916,0.0,0.0,0.0
DOTUSDT,2026-09-07 16:05,1788786300000,95.38,strong,1h,4.933,1.021,5.191,3.82,4.114,0.0,-0.0978,0.0,0,1.0,0,65.954,0.8844,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-07 16:35,1788788100000,99.46,strong,1h,7.231,1.038,2.505,1.349,1.734,0.0,1.5656,0.0,0,1.0,0,69.524,0.9864,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-07 17:05,1788789900000,100.0,strong,1h,9.475,1.063,0.847,-0.188,0.564,0.0,0.6629,0.0,0,1.0,0,73.463,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-07 17:35,1788791700000,100.0,strong,1h,10.115,1.056,2.746,1.61,1.61,0.0,0.0,0.0,0,1.0,0,71.936,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-07 18:05,1788793500000,100.0,strong,1h,12.764,1.069,1.964,0.468,1.871,0.0,0.0,0.0,0,1.0,0,74.12,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-07 18:35,1788795300000,100.0,strong,1h,12.947,1.073,2.796,1.491,2.61,0.0,0.3742,0.0,0,1.0,0,74.911,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-07 19:05,1788797100000,100.0,late,1h,14.151,1.089,1.377,0.643,0.643,0.0,1.0204,0.0,0,1.0,1,77.067,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-07 19:35,1788798900000,68.02,watch,5m,13.857,1.101,-0.999,-1.544,-1.362,0.0,1.0092,0.0,0,0.4583,0,65.322,0.8663,0.626,0.0,0.0,0.0
DOTUSDT,2026-09-07 20:05,1788800700000,67.08,watch,15m,13.458,1.096,0.821,0.182,0.365,0.0,-0.3636,0.0,0,0.2291,0,71.162,1.0,0.61,0.0,0.0,0.0
DOTUSDT,2026-09-07 20:35,1788802500000,100.0,strong,1h,12.89,1.086,1.381,0.276,1.289,0.0,-1.2727,0.0,0,1.0,0,72.838,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-07 21:05,1788804300000,75.0,late,1h,14.464,1.1,-1.091,-1.636,-1.364,0.0,0.365,0.0,0,0.0,1,77.339,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-07 21:35,1788806100000,75.0,late,1h,13.99,1.1,-1.364,-1.727,-1.636,0.0,0.365,0.0,0,0.0,1,77.158,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-07 22:05,1788807900000,75.0,strong,1h,13.732,1.085,-2.949,-3.318,-3.041,0.0,-0.4587,0.0,0,0.0,0,71.801,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-07 22:35,1788809700000,75.0,strong,1h,12.826,1.082,-1.201,-1.664,-1.479,0.0,-0.7339,0.0,0,0.0,0,70.55,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-07 23:30,1788813000000,59.28,watch,1h,10.031,1.064,0.658,0.094,0.658,0.0,0.4721,0.0,0,0.0,0,63.401,0.8114,0.7665,0.0,0.0,0.0
DOTUSDT,2026-09-08 00:05,1788815100000,60.51,watch,1h,10.402,1.072,0.0,-1.026,-0.56,0.0,0.6573,0.0,0,0.0,0,64.977,0.8565,0.75,0.0,0.0,0.0
DOTUSDT,2026-09-08 00:35,1788816900000,58.89,watch,1h,8.629,1.07,-2.336,-2.71,-2.523,0.0,0.4695,0.0,0,0.0,0,64.66,0.8474,0.714,0.0,0.0,0.0
DOTUSDT,2026-09-08 06:40,1788838800000,61.31,watch,15m,11.753,1.084,-1.384,-1.753,-1.384,0.0,1.2138,0.0,0,0.5597,0,63.341,0.8097,0.4265,0.0,0.0,0.0
DOTUSDT,2026-09-08 11:35,1788856500000,59.9,watch,5m,10.836,1.074,0.372,0.093,0.093,0.0,0.3738,0.0,0,0.565,0,64.386,0.8396,0.3482,0.0,0.0,0.0
DOTUSDT,2026-09-08 12:45,1788860700000,70.1,strong,15m,11.464,1.089,-0.275,-1.01,-1.01,0.0,0.647,0.0,0,0.5102,0,63.66,0.8189,0.7025,0.0,0.0,0.0
DOTUSDT,2026-09-08 13:15,1788862500000,59.11,watch,1h,10.93,1.086,-0.368,-1.105,-0.46,0.0,0.0,0.0,0,0.0,0,60.857,0.7388,0.8446,0.0,0.0,0.0
DOTUSDT,2026-09-08 13:55,1788864900000,59.56,watch,1h,10.254,1.086,-0.552,-1.013,-0.645,0.0,0.0,0.0,0,0.0,0,61.25,0.75,0.8446,0.0,0.0,0.0
DOTUSDT,2026-09-08 14:25,1788866700000,58.97,watch,1h,9.687,1.087,-0.184,-0.552,-0.368,0.0,0.1843,0.0,0,0.0,0,61.498,0.7571,0.8196,0.0,0.0,0.0
DOTUSDT,2026-09-08 15:45,1788871500000,58.12,watch,1h,8.358,1.089,-1.469,-2.112,-1.561,0.0,1.0204,0.0,0,0.0,0,60.921,0.7406,0.814,0.0,0.0,0.0
DOTUSDT,2026-09-08 17:45,1788878700000,58.73,watch,1h,2.622,1.096,9.307,7.938,8.942,0.0,2.1435,0.0,0,0.0,0,60.04,0.7154,0.8603,0.0,0.0,0.0
DOTUSDT,2026-09-08 18:15,1788880500000,100.0,strong,1h,8.627,1.171,1.537,0.342,0.854,0.0,4.2743,0.0,0,1.0,0,72.146,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-08 18:45,1788882300000,100.0,strong,1h,10.556,1.194,0.335,-0.335,-0.168,0.0,6.3224,0.0,0,1.0,0,74.753,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-08 19:15,1788884100000,100.0,strong,1h,8.448,1.181,3.98,3.218,3.302,0.0,-1.2542,0.0,0,1.0,0,70.661,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-08 19:45,1788885900000,100.0,strong,1h,8.462,1.192,2.601,1.762,2.181,0.0,-0.3344,0.0,0,1.0,0,73.6,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-08 20:15,1788887700000,100.0,late,1h,10.607,1.22,1.639,1.066,1.311,0.0,2.521,0.0,0,1.0,1,76.057,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-08 20:45,1788889500000,100.0,late,1h,11.233,1.218,0.903,-0.821,-0.575,0.0,2.3529,0.0,0,1.0,1,75.208,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-08 21:15,1788891300000,100.0,late,1h,12.058,1.236,0.405,-1.133,-0.162,0.0,0.9804,0.0,0,1.0,1,76.886,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-08 21:45,1788893100000,100.0,strong,1h,11.51,1.211,2.642,1.899,2.642,0.0,-1.0621,0.0,0,1.0,0,73.416,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-08 22:15,1788894900000,59.85,watch,15m,13.315,1.234,3.809,2.269,2.593,0.0,0.982,0.0,0,0.0,0,71.339,1.0,0.5673,0.0,0.0,0.0
DOTUSDT,2026-09-08 22:45,1788896700000,63.79,watch,15m,15.736,1.243,0.0,-0.885,-0.805,0.0,0.2419,0.0,0,0.0,0,73.2,1.0,0.6796,0.0,0.0,0.0
DOTUSDT,2026-09-08 23:15,1788898500000,94.11,strong,15m,20.802,1.266,-0.711,-1.501,-1.185,0.0,-1.171,0.0,0,0.9252,0,72.262,1.0,0.8851,0.0,0.0,0.0
DOTUSDT,2026-09-08 23:45,1788900300000,100.0,strong,1h,15.666,1.233,0.649,0.0,0.406,0.0,-0.7246,0.0,0,1.0,0,74.264,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-09 00:15,1788902100000,100.0,late,1h,16.807,1.251,0.0,-0.32,-0.16,0.0,0.3208,0.0,0,1.0,1,77.934,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-09 00:45,1788903900000,100.0,strong,1h,15.701,1.238,0.889,0.565,0.727,0.0,-0.7217,0.0,0,1.0,0,74.877,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-09 01:15,1788905700000,75.0,late,1h,18.165,1.249,-0.16,-0.641,-0.24,0.0,0.8071,0.0,0,0.0,1,76.228,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-09 01:45,1788907500000,75.0,late,1h,19.102,1.247,1.363,0.642,0.722,0.0,0.6457,0.0,0,0.0,1,76.327,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-09 02:15,1788909300000,70.07,late,1h,17.881,1.246,0.241,-1.525,-1.445,0.0,0.0,0.0,0,0.0,1,75.981,1.0,0.8592,0.0,0.0,0.0
DOTUSDT,2026-09-09 02:45,1788911100000,75.0,late,1h,18.267,1.256,-2.07,-3.742,-2.15,0.0,0.8026,0.0,0,0.0,1,77.347,1.0,1.0,0.0,0.0,0.0
DOTUSDT,2026-09-09 14:50,1788954600000,59.08,watch,5m,10.512,1.188,-0.926,-1.094,-1.094,0.0,0.4227,0.0,0,0.4244,0,63.229,0.8065,0.463,0.0,0.0,0.0
DOTUSDT,2026-09-10 02:15,1788995700000,62.49,watch,5m,-10.193,1.119,0.536,0.0,0.447,0.0,0.3587,0.0,0,0.5877,0,63.844,0.8241,0.4238,0.0,0.0,0.0
DOTUSDT,2026-09-10 20:20,1789060800000,62.42,watch,5m,-3.345,1.098,0.364,0.0,0.182,0.0,0.6416,0.0,0,0.4596,0,66.817,0.909,0.4162,0.0,0.0,0.0
DOTUSDT,2026-09-10 20:50,1789062600000,66.66,watch,15m,-2.21,1.106,0.181,-0.271,-0.09,0.0,0.4541,0.0,0,0.5947,0,63.636,0.8182,0.5447,0.0,0.0,0.0
DOTUSDT,2026-09-11 00:15,1789074900000,60.06,watch,15m,0.63,1.118,0.716,0.358,0.537,0.0,0.4492,0.0,0,0.4513,0,66.92,0.912,0.3514,0.0,0.0,0.0
DOTUSDT,2026-09-11 00:45,1789076700000,70.96,strong,15m,1.626,1.125,-0.8,-1.067,-0.889,0.0,-0.1775,0.0,0,0.7671,0,70.075,1.0,0.3365,0.0,0.0,0.0
DOTUSDT,2026-09-11 01:15,1789078500000,65.38,watch,1h,1.536,1.124,-1.246,-1.779,-1.601,0.0,0.3571,0.0,0,0.6763,0,53.039,0.5154,0.7959,0.0,0.0,0.0
DOTUSDT,2026-09-11 03:30,1789086600000,58.28,watch,5m,-0.089,1.12,-0.536,-0.804,-0.536,0.0,0.1789,0.0,0,0.4505,0,64.959,0.856,0.3652,0.0,0.0,0.0
DOTUSDT,2026-09-11 07:25,1789100700000,59.06,watch,5m,2.342,1.136,0.616,0.264,0.528,0.0,0.62,0.0,0,0.3546,0,67.442,0.9269,0.3747,0.0,0.0,0.0
DOTUSDT,2026-09-11 07:55,1789102500000,64.92,watch,15m,2.981,1.14,1.14,0.526,0.789,0.0,0.9743,0.0,0,0.5319,0,63.413,0.8118,0.5471,0.0,0.0,0.0
DOTUSDT,2026-09-11 08:25,1789104300000,66.7,watch,15m,2.606,1.142,1.839,1.226,1.489,0.0,0.0876,0.0,0,0.6206,0,64.382,0.8395,0.5031,0.0,0.0,0.0
DOTUSDT,2026-09-11 08:55,1789106100000,77.71,strong,15m,3.607,1.149,0.522,0.174,0.348,0.0,0.0871,0.0,0,0.9309,0,67.758,0.936,0.4857,0.0,0.0,0.0
DOTUSDT,2026-09-11 09:25,1789107900000,83.1,strong,1h,4.982,1.159,-0.604,-1.122,-0.777,0.0,0.8703,0.0,0,0.878,0,62.828,0.7951,0.8384,0.0,0.0,0.0
DOTUSDT,2026-09-11 09:55,1789109700000,71.76,strong,1h,3.501,1.153,-1.995,-2.515,-2.515,0.0,0.3481,0.0,0,0.6146,0,61.727,0.7636,0.7387,0.0,0.0,0.0
DOTUSDT,2026-09-11 10:25,1789111500000,60.67,watch,1h,4.545,1.15,-2.783,-3.304,-2.957,0.0,-0.2602,0.0,0,0.4829,0,60.364,0.7247,0.5604,0.0,0.0,0.0
DOTUSDT,2026-09-11 15:35,1789130100000,68.17,watch,5m,0.64,1.101,-1.726,-3.088,-2.634,0.0,0.4562,0.0,0,0.5046,0,64.694,0.8484,0.6176,0.0,0.0,0.0
DOTUSDT,2026-09-11 16:55,1789134900000,66.91,watch,5m,1.192,1.104,-2.899,-3.351,-3.08,0.0,0.8219,0.0,0,0.5495,0,61.001,0.7429,0.6703,0.0,0.0,0.0
ENAUSDT,2026-09-01 08:40,1788241200000,69.09,watch,5m,0.99,0.153,-0.85,-1.111,-1.046,0.0,0.7242,0.0,0,0.6287,0,71.604,1.0,0.382,0.0,0.0,0.0
