min_score,pullback_pct,timeout_bars,tp_pct,sl_pct,trailing_act,trailing_dist,total_signals,filled_trades,fill_rate_pct,win_rate_pct,net_pnl_pct,profit_factor,expectancy_pct,max_dd_pct,oos_win_rate_pct,oos_net_pnl_pct,score_metric
65.0,1.0,3,0.7,3.0,1.5,0.5,44989,825,1.6,91.8,361.22,2.69,0.405,8.72,92.2,157.11,85.57
75.0,1.0,2,1.0,3.5,1.5,0.5,44989,353,0.7,89.5,246.80,3.06,0.647,8.82,91.3,107.68,85.38
75.0,1.0,3,0.7,3.5,2.0,0.6,44989,466,0.9,92.7,224.26,3.92,0.505,8.33,91.2,80.97,85.37
65.0,1.0,4,0.8,3.5,2.5,0.8,44989,985,2.0,89.5,335.29,2.28,0.348,8.07,89.5,121.16,85.34
75.0,0.8,2,0.7,3.0,2.5,0.8,44989,493,0.9,94.7,227.83,4.00,0.437,7.34,94.9,98.92,85.11
70.0,1.0,2,1.0,3.0,2.0,0.6,44989,460,0.9,87.8,266.96,2.71,0.556,8.61,88.7,109.65,84.93
70.0,1.0,2,1.0,3.5,1.2,0.4,44989,460,0.9,88.5,282.58,2.85,0.594,9.35,89.3,114.55,84.91
75.0,0.8,3,0.7,3.5,2.5,0.8,44989,616,1.2,93.2,239.94,3.10,0.376,6.98,93.4,99.03,84.88
75.0,1.0,2,1.0,3.5,1.2,0.4,44989,353,0.7,89.5,248.02,3.06,0.646,8.88,91.3,109.13,84.77
70.0,1.0,4,0.8,3.5,2.0,0.6,44989,725,1.5,90.2,318.59,3.07,0.474,9.91,88.8,102.02,84.52
65.0,1.0,2,1.0,3.0,1.5,0.5,44989,613,1.2,87.4,340.69,2.61,0.544,9.84,87.2,139.53,84.47
70.0,1.0,3,0.7,2.5,1.5,0.5,44989,616,1.2,89.9,277.73,2.90,0.445,8.33,89.0,109.22,83.97
65.0,0.8,2,0.7,2.0,1.2,0.4,44989,880,1.7,89.4,376.19,3.07,0.430,9.70,88.1,146.17,83.94
75.0,0.8,3,0.8,3.5,2.0,0.6,44989,616,1.2,91.7,290.96,2.61,0.417,7.77,92.9,134.44,83.81
55.0,1.0,2,0.7,2.5,1.2,0.4,44989,1066,2.1,91.0,499.84,2.85,0.441,11.20,91.7,211.61,83.65
70.0,1.0,2,0.8,3.0,2.0,0.6,44989,460,0.9,92.0,257.15,3.85,0.560,9.41,91.5,98.75,83.42
60.0,0.8,2,0.7,3.0,2.0,0.6,44989,1095,2.1,91.9,380.72,2.50,0.341,8.72,91.6,154.07,83.22
65.0,0.8,2,0.8,2.0,1.2,0.4,44989,880,1.7,87.4,388.84,2.70,0.439,9.74,86.4,154.20,83.19
75.0,0.8,2,0.7,2.0,2.0,0.6,44989,493,0.9,91.3,226.09,3.26,0.423,6.96,91.4,101.37,83.19
65.0,0.8,2,0.8,2.5,1.2,0.4,44989,880,1.7,89.0,393.26,2.58,0.433,9.73,88.7,161.68,83.16
70.0,0.8,2,0.8,3.5,1.2,0.4,44989,660,1.3,93.3,384.17,3.34,0.522,10.62,94.7,176.38,82.88
65.0,1.0,2,0.8,3.0,1.2,0.4,44989,613,1.2,91.8,367.71,3.65,0.583,11.44,91.8,152.14,82.79
65.0,1.0,2,0.8,2.5,1.5,0.5,44989,613,1.2,89.7,318.45,2.87,0.488,9.16,90.1,137.89,82.67
55.0,1.0,2,0.8,3.5,2.5,0.8,44989,1066,2.1,92.6,455.59,2.99,0.427,11.22,92.7,176.37,82.66
75.0,0.8,3,0.8,3.0,2.0,0.6,44989,616,1.2,90.4,273.69,2.54,0.407,7.59,90.9,121.16,82.64
55.0,1.0,2,0.8,3.0,2.5,0.8,44989,1066,2.1,91.4,424.35,2.58,0.388,9.95,91.7,170.82,82.51
65.0,0.8,2,0.7,2.5,1.2,0.4,44989,880,1.7,91.0,388.90,2.96,0.429,9.98,90.7,159.58,82.39
75.0,1.0,2,0.8,2.5,1.5,0.5,44989,353,0.7,90.1,224.81,3.39,0.589,8.41,90.6,98.21,82.38
60.0,0.8,2,0.8,3.5,1.5,0.5,44989,1095,2.1,91.5,488.96,2.63,0.425,11.20,91.4,206.56,82.22
55.0,1.0,2,0.7,3.0,2.5,0.8,44989,1066,2.1,93.4,403.18,3.07,0.377,9.96,93.4,156.86,82.13
65.0,1.0,3,0.8,3.5,2.5,0.8,44989,825,1.6,90.7,310.98,2.49,0.382,8.46,90.7,118.61,82.11
75.0,0.8,3,0.7,2.5,1.2,0.4,44989,616,1.2,89.9,283.34,2.84,0.433,8.22,89.6,120.99,81.98
60.0,1.0,4,0.8,3.5,1.2,0.4,44989,1261,2.5,88.5,502.79,2.36,0.408,11.36,88.3,182.99,81.94
75.0,1.0,3,0.7,2.5,1.5,0.5,44989,466,0.9,89.5,225.78,3.04,0.483,8.00,87.9,88.49,81.89
60.0,1.0,2,0.8,3.0,2.0,0.6,44989,744,1.4,91.3,338.01,2.82,0.446,9.60,91.1,136.39,81.75
70.0,1.0,2,0.8,3.5,2.0,0.6,44989,460,0.9,92.6,259.65,4.46,0.593,10.41,91.5,91.75,81.60
55.0,0.8,2,0.7,3.5,1.2,0.4,44989,1571,3.0,92.7,660.05,3.13,0.422,13.86,92.4,257.08,81.47
65.0,0.8,2,0.7,3.0,2.5,0.8,44989,880,1.7,92.6,306.56,2.77,0.350,8.24,92.2,119.40,81.31
65.0,1.0,2,1.0,3.0,1.2,0.4,44989,613,1.2,87.4,337.34,2.60,0.537,10.13,87.2,138.52,81.31
60.0,1.0,2,1.0,3.0,2.5,0.8,44989,744,1.4,86.7,320.33,2.24,0.438,8.98,86.0,122.54,81.29
60.0,1.0,3,0.8,3.5,1.2,0.4,44989,1027,2.0,89.9,466.49,2.57,0.449,11.55,89.6,182.04,81.09
65.0,0.8,2,0.8,1.5,1.2,0.4,44989,880,1.7,82.3,316.82,2.25,0.363,7.61,80.9,122.82,81.03
70.0,1.0,3,0.8,3.5,1.2,0.4,44989,616,1.2,90.9,344.07,3.73,0.591,12.07,89.0,120.23,81.03
70.0,1.0,3,0.8,2.5,1.2,0.4,44989,616,1.2,87.8,309.18,2.92,0.515,10.01,86.1,114.03,80.97
55.0,1.0,2,0.7,3.5,2.5,0.8,44989,1066,2.1,94.5,427.51,3.61,0.408,11.22,94.2,160.47,80.89
75.0,1.0,3,0.8,3.5,1.2,0.4,44989,466,0.9,90.6,279.87,3.87,0.628,11.04,88.5,101.59,80.78
75.0,1.0,3,0.7,3.0,2.5,0.8,44989,466,0.9,92.3,192.87,3.32,0.429,7.33,91.2,71.08,80.66
75.0,0.8,4,0.7,3.5,1.5,0.5,44989,712,1.4,91.9,320.04,3.35,0.442,9.63,91.4,124.19,80.63
60.0,1.0,4,0.7,3.5,1.2,0.4,44989,1261,2.5,91.0,523.32,2.72,0.413,12.04,91.2,199.75,80.58
55.0,0.8,2,0.8,3.5,1.2,0.4,44989,1571,3.0,90.8,669.24,2.55,0.416,13.49,90.9,271.24,80.57
65.0,1.0,2,1.0,3.0,2.0,0.6,44989,613,1.2,87.4,320.11,2.53,0.517,9.80,87.2,128.99,80.57
65.0,0.8,2,0.8,3.0,1.2,0.4,44989,880,1.7,90.7,416.54,2.73,0.456,10.90,90.4,172.64,80.51
60.0,0.8,2,0.8,3.0,1.2,0.4,44989,1095,2.1,89.7,456.41,2.35,0.401,10.52,89.5,190.05,80.47
75.0,0.8,2,0.7,1.5,1.5,0.5,44989,493,0.9,85.2,186.79,2.41,0.352,5.44,84.8,82.81,80.31
75.0,1.0,3,0.8,3.0,1.5,0.5,44989,466,0.9,90.1,264.44,3.57,0.578,10.10,88.5,100.27,80.07
60.0,1.0,2,1.0,3.5,2.5,0.8,44989,744,1.4,87.9,336.35,2.38,0.464,9.89,87.3,126.49,80.02
70.0,1.0,2,0.8,2.5,1.5,0.5,44989,460,0.9,89.8,264.17,3.23,0.545,9.29,89.8,109.90,79.99
75.0,0.8,4,0.8,3.0,1.2,0.4,44989,712,1.4,88.9,329.43,2.52,0.432,9.12,88.8,137.87,79.99
75.0,1.0,2,0.8,3.5,2.0,0.6,44989,353,0.7,92.9,219.82,4.38,0.617,9.53,92.8,87.16,79.94
55.0,1.0,4,0.7,3.5,1.2,0.4,44989,1864,3.6,90.8,716.41,2.72,0.405,14.59,90.6,251.99,79.86
65.0,1.0,3,0.8,3.0,1.5,0.5,44989,825,1.6,89.5,362.82,2.45,0.423,9.65,89.4,149.69,79.75
75.0,1.0,2,1.0,3.0,2.5,0.8,44989,353,0.7,89.0,210.91,2.75,0.552,7.93,90.6,92.16,79.74
75.0,1.0,2,1.0,3.5,2.0,0.6,44989,353,0.7,89.5,231.24,2.95,0.611,8.93,91.3,99.90,79.72
65.0,1.0,4,0.7,3.0,2.0,0.6,44989,985,2.0,91.0,346.57,2.42,0.344,8.72,91.4,135.03,79.64
75.0,1.0,4,0.8,3.0,2.5,0.8,44989,537,1.1,89.4,216.28,2.89,0.441,8.17,87.6,68.64,79.58
55.0,0.8,2,0.7,3.0,1.5,0.5,44989,1571,3.0,91.4,555.35,2.49,0.348,11.36,91.4,222.94,79.53
75.0,0.8,2,0.7,3.5,0.0,0.0,44989,493,0.9,95.9,177.71,4.02,0.359,6.43,96.5,71.77,79.39
75.0,1.0,3,0.8,2.5,1.2,0.4,44989,466,0.9,87.3,250.28,3.02,0.551,9.39,85.2,93.73,79.35
70.0,1.0,2,1.0,3.5,2.0,0.6,44989,460,0.9,88.5,265.55,2.77,0.568,9.61,89.3,104.69,79.30
55.0,1.0,3,0.7,3.5,1.2,0.4,44989,1521,2.9,92.2,662.22,3.03,0.440,14.59,92.1,253.71,79.29
70.0,0.8,2,0.7,3.5,1.2,0.4,44989,660,1.3,94.8,375.86,4.94,0.547,12.04,95.0,158.18,79.26
75.0,1.0,2,0.7,1.5,1.5,0.5,44989,353,0.7,83.6,164.72,2.70,0.451,6.02,82.6,67.84,79.25
75.0,0.8,3,0.7,3.0,2.0,0.6,44989,616,1.2,92.2,261.92,3.06,0.402,8.09,92.1,111.02,79.08
70.0,1.0,3,0.7,3.0,2.0,0.6,44989,616,1.2,92.4,273.80,3.25,0.441,9.05,92.0,106.85,79.03
75.0,0.8,2,0.7,2.5,1.5,0.5,44989,493,0.9,92.9,263.89,3.68,0.488,8.82,93.4,119.92,79.00
75.0,1.0,2,0.7,2.0,1.2,0.4,44989,353,0.7,88.1,210.42,3.00,0.534,7.67,89.1,95.60,78.93
75.0,0.8,3,0.8,2.5,1.2,0.4,44989,616,1.2,88.0,285.97,2.47,0.431,8.32,88.0,124.24,78.90
65.0,0.8,2,0.7,1.5,1.5,0.5,44989,880,1.7,84.7,278.42,2.33,0.326,7.20,82.9,104.21,78.83
70.0,1.0,4,0.7,3.5,2.5,0.8,44989,725,1.5,92.6,272.96,3.10,0.387,8.72,92.5,96.11,78.79
75.0,0.8,2,0.8,2.5,1.2,0.4,44989,493,0.9,91.3,290.68,3.22,0.526,9.39,92.4,135.38,78.76
75.0,1.0,4,0.8,3.5,2.0,0.6,44989,537,1.1,90.1,256.35,3.17,0.503,9.67,88.6,87.82,78.58
65.0,1.0,4,0.7,3.5,2.5,0.8,44989,985,2.0,92.1,329.98,2.45,0.322,8.37,92.7,131.69,78.30
70.0,1.0,3,0.7,3.5,2.0,0.6,44989,616,1.2,93.0,276.97,3.71,0.470,9.96,92.0,98.85,78.19
65.0,0.8,2,0.7,3.5,0.0,0.0,44989,880,1.7,94.1,253.85,2.96,0.312,7.72,93.6,87.01,78.08
70.0,0.8,2,0.8,3.5,1.5,0.5,44989,660,1.3,93.3,364.56,3.22,0.496,10.73,94.7,167.07,78.04
75.0,1.0,2,0.7,2.5,2.5,0.8,44989,353,0.7,91.2,156.94,2.76,0.407,5.94,92.0,69.48,77.94
65.0,0.8,2,0.8,2.0,1.5,0.5,44989,880,1.7,87.4,366.54,2.61,0.415,9.84,86.4,144.67,77.92
65.0,0.8,2,0.8,2.5,1.5,0.5,44989,880,1.7,89.0,370.40,2.49,0.409,9.84,88.7,151.68,77.80
55.0,1.0,3,0.8,3.5,1.2,0.4,44989,1521,2.9,89.9,641.57,2.47,0.423,13.89,90.0,248.27,77.77
70.0,1.0,2,1.0,3.0,2.5,0.8,44989,460,0.9,87.8,243.46,2.56,0.509,8.61,88.7,99.47,77.74
65.0,0.8,2,0.7,2.0,1.5,0.5,44989,880,1.7,89.4,346.84,2.91,0.398,9.70,88.1,134.06,77.65
65.0,1.0,2,0.8,3.0,1.5,0.5,44989,613,1.2,91.8,343.70,3.47,0.544,11.40,91.8,142.27,77.61
75.0,1.0,2,0.8,3.0,2.5,0.8,44989,353,0.7,92.6,197.92,3.90,0.545,8.53,92.8,80.85,77.55
60.0,1.0,3,0.7,3.5,1.2,0.4,44989,1027,2.0,92.1,473.56,2.98,0.451,12.54,91.9,188.16,77.28
65.0,0.8,3,0.7,3.5,1.2,0.4,44989,1147,2.2,90.7,447.42,2.46,0.366,10.41,91.2,190.50,76.77
70.0,1.0,2,0.7,1.5,1.5,0.5,44989,460,0.9,84.1,197.40,2.71,0.428,7.00,82.5,76.34,76.61
65.0,1.0,4,0.8,3.0,2.0,0.6,44989,985,2.0,88.2,340.34,2.21,0.360,9.35,87.6,118.68,76.49
70.0,1.0,3,0.8,3.0,1.5,0.5,44989,616,1.2,90.3,319.51,3.25,0.527,11.22,89.0,119.76,76.45
70.0,1.0,4,0.8,3.0,2.5,0.8,44989,725,1.5,89.2,267.15,2.70,0.407,9.26,87.7,81.24,76.38
65.0,0.8,2,0.7,2.5,1.5,0.5,44989,880,1.7,91.0,358.69,2.81,0.396,9.98,90.7,146.81,76.13
65.0,1.0,2,0.7,2.5,1.5,0.5,44989,613,1.2,91.5,308.17,2.98,0.455,9.46,92.6,139.83,75.99
65.0,0.8,2,0.8,3.5,1.2,0.4,44989,880,1.7,92.5,467.64,3.09,0.494,12.90,92.8,203.24,75.95
65.0,1.0,3,0.7,3.0,2.0,0.6,44989,825,1.6,91.8,314.83,2.50,0.359,8.72,92.2,133.72,75.93
55.0,0.8,2,0.7,3.5,1.5,0.5,44989,1571,3.0,92.7,608.95,2.98,0.392,13.86,92.4,234.31,75.74
75.0,1.0,2,0.8,1.5,1.2,0.4,44989,353,0.7,82.4,191.41,2.94,0.534,7.60,81.2,76.69,75.74
65.0,1.0,2,0.8,2.5,2.0,0.6,44989,613,1.2,89.7,286.40,2.71,0.446,9.16,90.1,121.28,75.60
65.0,0.8,2,0.8,3.0,1.5,0.5,44989,880,1.7,90.7,392.82,2.64,0.432,11.00,90.4,161.96,75.57
60.0,0.8,2,0.7,3.0,2.5,0.8,44989,1095,2.1,91.9,341.27,2.36,0.309,8.72,91.6,135.70,75.48
75.0,0.8,3,0.7,2.5,1.5,0.5,44989,616,1.2,89.9,259.56,2.69,0.398,8.22,89.6,110.30,75.36
75.0,0.8,4,0.8,3.0,1.5,0.5,44989,712,1.4,88.9,309.21,2.43,0.407,9.12,88.8,128.80,75.33
70.0,1.0,2,0.7,2.0,1.2,0.4,44989,460,0.9,88.0,248.46,3.02,0.506,8.96,88.1,105.26,75.22
70.0,1.0,2,0.8,3.0,2.5,0.8,44989,460,0.9,92.0,229.96,3.57,0.505,9.41,91.5,87.19,75.19
75.0,1.0,3,0.7,3.5,2.5,0.8,44989,466,0.9,92.7,190.69,3.57,0.444,8.33,91.2,64.58,75.13
75.0,0.8,4,0.7,3.0,2.0,0.6,44989,712,1.4,91.0,274.02,2.86,0.379,8.72,90.3,105.92,75.12
70.0,0.8,2,0.8,3.0,1.2,0.4,44989,660,1.3,92.0,359.33,3.08,0.498,11.15,92.7,160.96,74.87
60.0,0.8,2,0.8,3.5,2.0,0.6,44989,1095,2.1,91.5,448.52,2.50,0.391,11.36,91.4,188.46,74.72
60.0,1.0,2,0.8,3.0,2.5,0.8,44989,744,1.4,91.3,307.08,2.66,0.406,9.60,91.1,123.35,74.50
70.0,1.0,2,0.7,2.5,2.5,0.8,44989,460,0.9,91.3,190.66,2.73,0.386,6.92,92.1,81.49,74.39
60.0,0.8,2,0.8,3.0,1.5,0.5,44989,1095,2.1,89.7,428.38,2.27,0.378,10.75,89.5,177.26,74.38
70.0,1.0,2,0.8,1.5,1.2,0.4,44989,460,0.9,82.4,225.83,2.85,0.500,8.48,80.2,84.29,74.32
65.0,1.0,2,1.0,3.0,2.5,0.8,44989,613,1.2,87.4,293.12,2.41,0.476,9.80,87.2,116.98,74.26
55.0,0.8,2,0.8,3.5,1.5,0.5,44989,1571,3.0,90.8,631.29,2.47,0.395,13.92,90.9,254.07,74.15
55.0,1.0,2,0.7,2.5,1.5,0.5,44989,1066,2.1,91.0,444.71,2.64,0.390,11.20,91.7,189.44,74.09
65.0,0.8,2,0.8,1.5,1.5,0.5,44989,880,1.7,82.3,296.82,2.17,0.341,7.88,80.9,114.28,73.95
75.0,0.8,2,0.8,2.5,1.5,0.5,44989,493,0.9,91.3,275.56,3.10,0.499,9.50,92.4,128.37,73.88
75.0,0.8,3,0.8,3.0,2.5,0.8,44989,616,1.2,90.4,241.29,2.37,0.363,7.59,90.9,105.03,73.82
70.0,1.0,2,0.8,3.5,2.5,0.8,44989,460,0.9,92.6,231.80,4.12,0.536,10.41,91.5,80.19,73.68
70.0,0.8,2,0.8,1.5,1.2,0.4,44989,660,1.3,83.0,261.19,2.37,0.385,7.77,82.1,108.14,73.18
75.0,0.8,2,0.7,2.0,2.5,0.8,44989,493,0.9,91.3,196.19,2.99,0.372,6.96,91.4,86.54,73.13
75.0,0.8,4,0.7,2.5,1.2,0.4,44989,712,1.4,89.0,303.38,2.79,0.417,9.77,88.1,118.59,73.08
60.0,1.0,2,0.8,3.5,0.0,0.0,44989,744,1.4,92.5,238.65,2.63,0.344,8.29,92.1,83.15,72.99
60.0,1.0,4,0.8,3.5,1.5,0.5,44989,1261,2.5,88.5,464.00,2.26,0.378,11.86,88.3,167.60,72.95
75.0,0.8,3,0.8,2.5,1.5,0.5,44989,616,1.2,88.0,267.96,2.38,0.405,8.47,88.0,116.10,72.89
70.0,1.0,3,0.8,3.5,1.5,0.5,44989,616,1.2,90.9,319.98,3.56,0.554,12.63,89.0,110.20,72.82
75.0,1.0,2,1.0,3.5,2.5,0.8,44989,353,0.7,89.5,210.52,2.78,0.557,8.93,91.3,90.70,72.74
75.0,0.8,3,0.7,2.0,1.2,0.4,44989,616,1.2,88.3,273.95,2.74,0.415,8.80,88.0,118.30,72.64
65.0,1.0,2,1.0,3.5,0.0,0.0,44989,613,1.2,88.6,222.81,2.20,0.385,8.02,88.9,80.24,72.63
70.0,0.8,2,0.7,3.5,1.5,0.5,44989,660,1.3,94.8,349.88,4.68,0.512,12.33,95.0,146.28,72.53
70.0,1.0,2,1.0,3.5,2.5,0.8,44989,460,0.9,88.5,241.58,2.62,0.520,9.61,89.3,94.51,72.50
75.0,1.0,3,0.8,3.5,1.5,0.5,44989,466,0.9,90.6,260.41,3.69,0.589,11.60,88.5,93.21,72.39
55.0,1.0,3,0.8,3.5,1.5,0.5,44989,1521,2.9,89.9,594.16,2.37,0.393,13.90,90.0,228.98,72.21
55.0,1.0,4,0.8,3.5,1.2,0.4,44989,1864,3.6,88.2,676.41,2.25,0.386,14.97,88.1,233.76,72.18
75.0,0.8,4,0.8,3.5,1.2,0.4,44989,712,1.4,90.0,346.44,2.61,0.445,10.62,90.7,149.49,72.17
55.0,0.8,2,0.7,3.0,2.0,0.6,44989,1571,3.0,91.4,498.16,2.35,0.315,11.36,91.4,196.86,72.08
70.0,1.0,2,0.7,3.5,0.0,0.0,44989,460,0.9,94.3,138.59,3.59,0.342,6.57,93.8,41.87,71.93
75.0,0.8,2,0.8,2.0,1.2,0.4,44989,493,0.9,89.5,278.75,3.10,0.506,9.73,90.4,129.55,71.89
65.0,1.0,3,0.8,3.0,2.0,0.6,44989,825,1.6,89.5,320.98,2.31,0.381,9.65,89.4,128.93,71.86
70.0,1.0,3,0.8,2.5,1.5,0.5,44989,616,1.2,87.8,286.38,2.79,0.479,10.57,86.1,104.67,71.74
65.0,0.8,2,0.8,3.5,1.5,0.5,44989,880,1.7,92.5,443.18,2.99,0.470,13.00,92.8,191.99,71.63
75.0,0.8,2,0.7,2.5,2.0,0.6,44989,493,0.9,92.9,237.79,3.43,0.442,8.82,93.4,107.30,71.61
75.0,1.0,2,0.8,3.5,2.5,0.8,44989,353,0.7,92.9,195.11,4.03,0.552,9.53,92.8,76.36,71.56
65.0,1.0,2,0.8,3.0,2.0,0.6,44989,613,1.2,91.8,310.63,3.28,0.501,11.40,91.8,125.14,71.47
75.0,0.8,4,0.7,2.0,1.2,0.4,44989,712,1.4,87.2,286.56,2.50,0.381,8.84,86.6,117.76,71.39
70.0,0.8,2,0.8,2.0,1.2,0.4,44989,660,1.3,88.5,328.86,2.96,0.473,10.73,88.2,140.50,71.38
60.0,1.0,3,0.8,3.5,1.5,0.5,44989,1027,2.0,89.9,432.48,2.46,0.417,12.26,89.6,168.31,71.33
55.0,1.0,4,0.7,3.5,1.5,0.5,44989,1864,3.6,90.8,639.11,2.54,0.363,14.70,90.6,221.95,71.27
75.0,0.8,2,0.8,1.5,1.2,0.4,44989,493,0.9,83.2,212.54,2.30,0.388,6.73,83.8,98.21,71.21
65.0,1.0,2,1.0,2.5,1.5,0.5,44989,613,1.2,84.7,303.77,2.22,0.469,9.70,85.2,130.36,71.06
75.0,1.0,3,0.7,2.5,2.0,0.6,44989,466,0.9,89.5,193.32,2.79,0.424,8.11,87.9,72.86,71.04
75.0,1.0,2,0.8,2.5,2.0,0.6,44989,353,0.7,90.1,200.76,3.16,0.533,8.88,90.6,86.14,71.02
70.0,1.0,4,0.8,2.5,1.2,0.4,44989,725,1.5,86.9,335.55,2.92,0.504,12.41,84.3,105.33,70.99
55.0,1.0,3,0.7,3.5,1.5,0.5,44989,1521,2.9,92.2,593.18,2.82,0.396,14.70,92.1,225.71,70.86
65.0,0.8,2,0.8,2.5,2.0,0.6,44989,880,1.7,89.0,337.88,2.37,0.376,9.94,88.7,136.82,70.85
75.0,0.8,3,0.8,2.0,1.2,0.4,44989,616,1.2,86.2,279.24,2.42,0.415,8.80,86.3,123.45,70.74
65.0,0.8,2,0.8,2.0,2.0,0.6,44989,880,1.7,87.4,334.83,2.48,0.382,10.00,86.4,130.51,70.71
65.0,0.8,2,0.7,1.5,2.0,0.6,44989,880,1.7,84.7,244.86,2.19,0.292,7.20,82.9,88.76,70.64
65.0,0.8,3,0.7,3.5,1.5,0.5,44989,1147,2.2,90.7,409.14,2.34,0.336,10.41,91.2,173.31,70.46
70.0,1.0,4,0.8,3.5,2.5,0.8,44989,725,1.5,90.2,278.52,2.85,0.423,10.68,88.8,85.35,70.45
75.0,0.8,3,0.8,3.5,2.5,0.8,44989,616,1.2,91.7,257.97,2.44,0.374,8.36,92.9,117.73,70.36
75.0,1.0,3,0.7,2.0,1.2,0.4,44989,466,0.9,86.3,224.23,2.76,0.474,8.91,84.6,89.63,70.34
65.0,0.8,2,0.7,2.0,2.0,0.6,44989,880,1.7,89.4,310.28,2.73,0.360,9.70,88.1,117.75,70.26
70.0,0.8,2,0.8,3.0,1.5,0.5,44989,660,1.3,92.0,340.13,2.97,0.473,11.28,92.7,151.99,70.26
75.0,1.0,3,0.8,2.5,1.5,0.5,44989,466,0.9,87.3,232.00,2.88,0.514,9.95,85.2,86.02,70.20
55.0,1.0,2,0.8,2.5,1.2,0.4,44989,1066,2.1,88.9,493.87,2.47,0.429,12.80,90.0,213.04,70.19
70.0,0.8,2,0.8,3.5,2.0,0.6,44989,660,1.3,93.3,335.79,3.04,0.456,11.00,94.7,154.24,70.14
75.0,0.8,3,0.7,3.0,2.5,0.8,44989,616,1.2,92.2,227.04,2.82,0.355,8.09,92.1,93.81,69.82
75.0,1.0,4,0.8,2.5,1.2,0.4,44989,537,1.1,86.6,267.58,3.00,0.538,11.48,83.7,87.20,69.80
70.0,1.0,2,0.8,2.5,2.0,0.6,44989,460,0.9,89.8,236.44,3.04,0.497,9.76,89.8,95.73,69.76
75.0,1.0,3,0.7,1.5,1.2,0.4,44989,466,0.9,82.2,201.44,2.69,0.450,8.16,79.1,73.61,69.73
60.0,0.8,2,0.7,3.5,0.0,0.0,44989,1095,2.1,93.3,289.57,2.51,0.281,8.73,92.8,103.00,69.65
70.0,1.0,3,0.7,3.0,2.5,0.8,44989,616,1.2,92.4,236.68,2.98,0.388,9.05,92.0,89.60,69.62
70.0,1.0,3,0.7,2.5,2.0,0.6,44989,616,1.2,89.9,238.71,2.67,0.391,8.90,89.0,90.49,69.58
75.0,0.8,4,0.8,2.0,1.2,0.4,44989,712,1.4,84.7,283.82,2.14,0.365,8.36,84.8,121.94,69.56
75.0,1.0,4,0.8,3.5,2.5,0.8,44989,537,1.1,90.1,221.08,2.92,0.445,9.67,88.6,71.91,69.56
75.0,1.0,3,0.8,3.0,2.0,0.6,44989,466,0.9,90.1,234.24,3.32,0.523,10.57,88.5,85.85,69.42
70.0,0.8,4,0.7,3.0,1.2,0.4,44989,980,1.9,89.3,364.03,2.46,0.371,10.87,88.8,136.26,69.34
55.0,0.8,2,0.7,3.5,2.0,0.6,44989,1571,3.0,92.7,550.87,2.82,0.359,13.86,92.4,208.13,69.30
65.0,1.0,4,0.7,3.0,2.5,0.8,44989,985,2.0,91.0,298.80,2.24,0.299,8.72,91.4,115.12,69.16
70.0,1.0,3,0.7,3.5,2.5,0.8,44989,616,1.2,93.0,239.07,3.40,0.416,9.96,92.0,81.60,69.13
70.0,0.8,2,0.7,3.0,1.2,0.4,44989,660,1.3,93.6,352.92,3.88,0.503,12.59,93.9,152.63,69.06
75.0,1.0,4,0.7,2.0,1.2,0.4,44989,537,1.1,86.4,248.40,2.71,0.460,9.65,85.1,94.15,68.94
75.0,0.8,2,0.7,1.5,2.0,0.6,44989,493,0.9,85.2,164.32,2.26,0.314,5.70,84.8,71.57,68.86
75.0,1.0,2,0.7,1.5,2.0,0.6,44989,353,0.7,83.6,140.57,2.48,0.392,6.02,82.6,56.39,68.86
75.0,0.8,4,0.7,3.5,2.0,0.6,44989,712,1.4,91.9,285.68,3.12,0.399,10.22,91.4,109.14,68.85
65.0,0.8,2,0.7,2.5,2.0,0.6,44989,880,1.7,91.0,321.13,2.64,0.358,9.98,90.7,129.60,68.81
60.0,0.8,2,0.8,3.5,2.5,0.8,44989,1095,2.1,91.5,409.60,2.38,0.360,11.36,91.4,170.27,68.76
65.0,1.0,2,1.0,2.5,1.2,0.4,44989,613,1.2,84.7,300.21,2.20,0.462,9.91,85.2,129.17,68.74
70.0,0.8,2,0.8,1.5,1.5,0.5,44989,660,1.3,83.0,245.35,2.29,0.362,7.80,82.1,101.22,68.69
65.0,0.8,2,0.8,3.0,2.0,0.6,44989,880,1.7,90.7,358.73,2.50,0.397,11.16,90.4,146.38,68.59
75.0,1.0,4,0.7,2.5,1.2,0.4,44989,537,1.1,89.4,278.12,3.28,0.525,11.68,88.1,102.15,68.38
75.0,0.8,4,0.8,3.0,2.0,0.6,44989,712,1.4,88.9,279.60,2.30,0.370,9.12,88.8,115.88,68.36
75.0,0.8,2,0.8,2.5,2.0,0.6,44989,493,0.9,91.3,253.55,2.94,0.460,9.50,92.4,117.74,68.17
75.0,0.8,4,0.8,3.5,1.5,0.5,44989,712,1.4,90.0,326.00,2.52,0.419,10.62,90.7,140.19,68.08
75.0,1.0,2,0.7,2.0,1.5,0.5,44989,353,0.7,88.1,189.99,2.79,0.478,8.02,89.1,87.13,68.01
70.0,0.8,4,0.7,3.5,1.2,0.4,44989,980,1.9,90.3,383.48,2.74,0.401,12.27,89.9,137.55,67.74
65.0,1.0,2,0.7,2.5,2.0,0.6,44989,613,1.2,91.5,270.47,2.76,0.405,9.46,92.6,120.48,67.71
